RecordID,Country,Gender,Demographics Question,Demographics Questions code,Demographics Response,Question,Question-cod,Survey Year,year,Value
126,Sao Tome and Principe,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2008,2008,8.2
56,Sao Tome and Principe,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2008,2008,6.4
56,Sao Tome and Principe,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2008,2008,3
56,Sao Tome and Principe,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2008,2008,8.7
196,Sao Tome and Principe,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2008,2008,12.5
196,Sao Tome and Principe,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2008,2008,11.8
196,Sao Tome and Principe,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2008,2008,7.6
266,Sao Tome and Principe,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2008,2008,14.2
266,Sao Tome and Principe,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2008,2008,15.4
266,Sao Tome and Principe,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2008,2008,12.6
336,Sao Tome and Principe,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2008,2008,5.7
336,Sao Tome and Principe,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2008,2008,3.5
336,Sao Tome and Principe,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2008,2008,4.9
406,Sao Tome and Principe,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2008,2008,20.2
406,Sao Tome and Principe,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2008,2008,23.2
406,Sao Tome and Principe,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2008,2008,21.5
126,Sao Tome and Principe,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2008,2008,8.3
126,Sao Tome and Principe,M,Marital status,1,Never married,... if she argues with him,3,01/01/2008,2008,11.9
126,Sao Tome and Principe,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2008,2008,10.4
56,Sao Tome and Principe,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2008,2008,5.4
56,Sao Tome and Principe,M,Marital status,1,Never married,... if she burns the food,1,01/01/2008,2008,7.6
56,Sao Tome and Principe,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2008,2008,6.8
196,Sao Tome and Principe,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2008,2008,13
196,Sao Tome and Principe,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2008,2008,10.3
196,Sao Tome and Principe,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2008,2008,12.1
266,Sao Tome and Principe,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2008,2008,12.9
266,Sao Tome and Principe,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2008,2008,14.9
266,Sao Tome and Principe,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2008,2008,15
336,Sao Tome and Principe,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2008,2008,4.7
336,Sao Tome and Principe,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2008,2008,6
336,Sao Tome and Principe,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2008,2008,6.2
406,Sao Tome and Principe,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2008,2008,26.3
406,Sao Tome and Principe,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2008,2008,16.8
126,Sao Tome and Principe,M,Residence,5,Rural,... if she argues with him,3,01/01/2008,2008,10.9
126,Sao Tome and Principe,M,Residence,5,Urban,... if she argues with him,3,01/01/2008,2008,9.2
56,Sao Tome and Principe,M,Residence,5,Rural,... if she burns the food,1,01/01/2008,2008,7.5
56,Sao Tome and Principe,M,Residence,5,Urban,... if she burns the food,1,01/01/2008,2008,5.4
196,Sao Tome and Principe,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2008,2008,15.4
196,Sao Tome and Principe,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2008,2008,7.8
266,Sao Tome and Principe,M,Residence,5,Rural,... if she neglects the children,4,01/01/2008,2008,17.7
266,Sao Tome and Principe,M,Residence,5,Urban,... if she neglects the children,4,01/01/2008,2008,10.1
336,Sao Tome and Principe,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2008,2008,6.3
336,Sao Tome and Principe,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2008,2008,4.6
407,Senegal,M,Age,4,15-24,... for at least one specific reason,2,01/01/2017,2017,36.8
407,Senegal,M,Age,4,25-34,... for at least one specific reason,2,01/01/2017,2017,22.3
407,Senegal,M,Age,4,35-49,... for at least one specific reason,2,01/01/2017,2017,18.5
127,Senegal,M,Age,4,15-24,... if she argues with him,3,01/01/2017,2017,25.2
127,Senegal,M,Age,4,25-34,... if she argues with him,3,01/01/2017,2017,15.5
127,Senegal,M,Age,4,35-49,... if she argues with him,3,01/01/2017,2017,11.4
57,Senegal,M,Age,4,15-24,... if she burns the food,1,01/01/2017,2017,9.4
57,Senegal,M,Age,4,25-34,... if she burns the food,1,01/01/2017,2017,4.6
57,Senegal,M,Age,4,35-49,... if she burns the food,1,01/01/2017,2017,3.2
197,Senegal,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2017,2017,19.6
197,Senegal,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2017,2017,10.5
197,Senegal,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2017,2017,8.8
267,Senegal,M,Age,4,15-24,... if she neglects the children,4,01/01/2017,2017,22.8
267,Senegal,M,Age,4,25-34,... if she neglects the children,4,01/01/2017,2017,12.9
267,Senegal,M,Age,4,35-49,... if she neglects the children,4,01/01/2017,2017,11.4
337,Senegal,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2017,2017,15.4
337,Senegal,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2017,2017,9.5
337,Senegal,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2017,2017,6.7
407,Senegal,M,Education,5,Higher,... for at least one specific reason,2,01/01/2017,2017,7.8
407,Senegal,M,Education,5,No education,... for at least one specific reason,2,01/01/2017,2017,33.2
407,Senegal,M,Education,5,Primary,... for at least one specific reason,2,01/01/2017,2017,27.6
407,Senegal,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2017,2017,26.7
127,Senegal,M,Education,5,Higher,... if she argues with him,3,01/01/2017,2017,3.3
127,Senegal,M,Education,5,No education,... if she argues with him,3,01/01/2017,2017,22.9
127,Senegal,M,Education,5,Primary,... if she argues with him,3,01/01/2017,2017,18.9
127,Senegal,M,Education,5,Secondary,... if she argues with him,3,01/01/2017,2017,17.7
57,Senegal,M,Education,5,Higher,... if she burns the food,1,01/01/2017,2017,1.1
57,Senegal,M,Education,5,No education,... if she burns the food,1,01/01/2017,2017,7.5
57,Senegal,M,Education,5,Primary,... if she burns the food,1,01/01/2017,2017,6.5
57,Senegal,M,Education,5,Secondary,... if she burns the food,1,01/01/2017,2017,6.3
197,Senegal,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2017,2017,3.3
197,Senegal,M,Education,5,No education,... if she goes out without telling him,5,01/01/2017,2017,18.3
197,Senegal,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2017,2017,13.9
197,Senegal,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2017,2017,12.1
267,Senegal,M,Education,5,Higher,... if she neglects the children,4,01/01/2017,2017,3.1
267,Senegal,M,Education,5,No education,... if she neglects the children,4,01/01/2017,2017,20.9
267,Senegal,M,Education,5,Primary,... if she neglects the children,4,01/01/2017,2017,15.8
267,Senegal,M,Education,5,Secondary,... if she neglects the children,4,01/01/2017,2017,16.8
337,Senegal,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2017,2017,0.8
337,Senegal,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2017,2017,15.7
337,Senegal,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2017,2017,11.7
337,Senegal,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2017,2017,8.8
407,Senegal,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2017,2017,22.2
407,Senegal,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2017,2017,41.1
407,Senegal,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2017,2017,22.2
127,Senegal,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2017,2017,14.6
127,Senegal,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2017,2017,28.6
127,Senegal,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2017,2017,14.2
57,Senegal,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2017,2017,4.5
57,Senegal,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2017,2017,10.9
57,Senegal,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2017,2017,4.1
197,Senegal,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2017,2017,10.1
197,Senegal,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2017,2017,23.2
197,Senegal,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2017,2017,10.9
267,Senegal,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2017,2017,13.1
267,Senegal,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2017,2017,25.7
267,Senegal,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2017,2017,13.6
337,Senegal,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2017,2017,8.7
337,Senegal,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2017,2017,19
337,Senegal,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2017,2017,6
407,Senegal,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2017,2017,22
407,Senegal,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2017,2017,31.3
407,Senegal,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2017,2017,24.7
127,Senegal,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2017,2017,14.4
127,Senegal,M,Marital status,1,Never married,... if she argues with him,3,01/01/2017,2017,21.3
127,Senegal,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2017,2017,15.3
57,Senegal,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2017,2017,4.7
57,Senegal,M,Marital status,1,Never married,... if she burns the food,1,01/01/2017,2017,7.5
57,Senegal,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2017,2017,2.6
197,Senegal,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2017,2017,11.2
197,Senegal,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2017,2017,15.9
197,Senegal,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2017,2017,10.9
267,Senegal,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2017,2017,13.8
267,Senegal,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2017,2017,18.9
267,Senegal,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2017,2017,12.2
337,Senegal,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2017,2017,9.2
337,Senegal,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2017,2017,12.7
337,Senegal,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2017,2017,8.7
407,Senegal,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2017,2017,37.6
407,Senegal,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2017,2017,19
127,Senegal,M,Residence,5,Rural,... if she argues with him,3,01/01/2017,2017,25.4
127,Senegal,M,Residence,5,Urban,... if she argues with him,3,01/01/2017,2017,12.8
57,Senegal,M,Residence,5,Rural,... if she burns the food,1,01/01/2017,2017,10.3
57,Senegal,M,Residence,5,Urban,... if she burns the food,1,01/01/2017,2017,2.9
197,Senegal,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2017,2017,20.9
197,Senegal,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2017,2017,8
267,Senegal,M,Residence,5,Rural,... if she neglects the children,4,01/01/2017,2017,24.3
267,Senegal,M,Residence,5,Urban,... if she neglects the children,4,01/01/2017,2017,10.4
337,Senegal,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2017,2017,17.9
337,Senegal,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2017,2017,5.5
408,Sierra Leone,M,Age,4,15-24,... for at least one specific reason,2,01/01/2013,2013,34.4
408,Sierra Leone,M,Age,4,25-34,... for at least one specific reason,2,01/01/2013,2013,35.9
408,Sierra Leone,M,Age,4,35-49,... for at least one specific reason,2,01/01/2013,2013,32.6
128,Sierra Leone,M,Age,4,15-24,... if she argues with him,3,01/01/2013,2013,24.3
128,Sierra Leone,M,Age,4,25-34,... if she argues with him,3,01/01/2013,2013,26.4
128,Sierra Leone,M,Age,4,35-49,... if she argues with him,3,01/01/2013,2013,22.5
58,Sierra Leone,M,Age,4,15-24,... if she burns the food,1,01/01/2013,2013,5.5
58,Sierra Leone,M,Age,4,25-34,... if she burns the food,1,01/01/2013,2013,5.5
58,Sierra Leone,M,Age,4,35-49,... if she burns the food,1,01/01/2013,2013,3.6
198,Sierra Leone,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2013,2013,19.4
198,Sierra Leone,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2013,2013,21.2
198,Sierra Leone,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2013,2013,19.1
268,Sierra Leone,M,Age,4,15-24,... if she neglects the children,4,01/01/2013,2013,21.3
268,Sierra Leone,M,Age,4,25-34,... if she neglects the children,4,01/01/2013,2013,23.8
268,Sierra Leone,M,Age,4,35-49,... if she neglects the children,4,01/01/2013,2013,22
338,Sierra Leone,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2013,2013,9.4
338,Sierra Leone,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2013,2013,10.2
338,Sierra Leone,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2013,2013,9.3
408,Sierra Leone,M,Education,5,Higher,... for at least one specific reason,2,01/01/2013,2013,20
408,Sierra Leone,M,Education,5,No education,... for at least one specific reason,2,01/01/2013,2013,39
408,Sierra Leone,M,Education,5,Primary,... for at least one specific reason,2,01/01/2013,2013,34.1
