Country,Gender,Demographics Question,Demographics Questions code,Demographics Response,Question,Question-cod,Survey Year,year,Value
Timor-Leste,M,Education,5,No education,... if she argues with him,3,01/01/2016,2016,32
Timor-Leste,M,Education,5,Primary,... if she argues with him,3,01/01/2016,2016,29.3
Timor-Leste,M,Education,5,Secondary,... if she argues with him,3,01/01/2016,2016,29.8
Timor-Leste,M,Education,5,Higher,... if she burns the food,1,01/01/2016,2016,14.7
Timor-Leste,M,Education,5,No education,... if she burns the food,1,01/01/2016,2016,22.9
Timor-Leste,M,Education,5,Primary,... if she burns the food,1,01/01/2016,2016,20.1
Timor-Leste,M,Education,5,Secondary,... if she burns the food,1,01/01/2016,2016,19.2
Timor-Leste,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2016,2016,58
Timor-Leste,M,Education,5,No education,... if she goes out without telling him,5,01/01/2016,2016,39.6
Timor-Leste,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2016,2016,41.8
Timor-Leste,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2016,2016,44.3
Timor-Leste,M,Education,5,Higher,... if she neglects the children,4,01/01/2016,2016,59.9
Timor-Leste,M,Education,5,No education,... if she neglects the children,4,01/01/2016,2016,40.7
Timor-Leste,M,Education,5,Primary,... if she neglects the children,4,01/01/2016,2016,42.9
Timor-Leste,M,Education,5,Secondary,... if she neglects the children,4,01/01/2016,2016,45.7
Timor-Leste,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2016,2016,37.9
Timor-Leste,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2016,2016,24.5
Timor-Leste,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2016,2016,23
Timor-Leste,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2016,2016,27.6
Timor-Leste,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2016,2016,64.6
Timor-Leste,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2016,2016,45.3
Timor-Leste,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2016,2016,47.2
Timor-Leste,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2016,2016,31.5
Timor-Leste,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2016,2016,30
Timor-Leste,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2016,2016,27.4
Timor-Leste,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2016,2016,17.8
Timor-Leste,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2016,2016,22.8
Timor-Leste,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2016,2016,17.6
Timor-Leste,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2016,2016,55
Timor-Leste,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2016,2016,37
Timor-Leste,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2016,2016,40.9
Timor-Leste,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2016,2016,57.6
Timor-Leste,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2016,2016,36.9
Timor-Leste,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2016,2016,42.3
Timor-Leste,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2016,2016,31.2
Timor-Leste,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2016,2016,24.7
Timor-Leste,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2016,2016,26
Timor-Leste,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2016,2016,56
Timor-Leste,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2016,2016,49.9
Timor-Leste,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2016,2016,55.8
Timor-Leste,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2016,2016,31.6
Timor-Leste,M,Marital status,1,Never married,... if she argues with him,3,01/01/2016,2016,28.1
Timor-Leste,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2016,2016,31.6
Timor-Leste,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2016,2016,19.5
Timor-Leste,M,Marital status,1,Never married,... if she burns the food,1,01/01/2016,2016,19.6
Timor-Leste,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2016,2016,14.7
Timor-Leste,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2016,2016,47.9
Timor-Leste,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2016,2016,41.4
Timor-Leste,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2016,2016,51.2
Timor-Leste,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2016,2016,48.9
Timor-Leste,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2016,2016,43.1
Timor-Leste,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2016,2016,48.4
Timor-Leste,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2016,2016,27.4
Timor-Leste,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2016,2016,27.7
Timor-Leste,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2016,2016,20
Timor-Leste,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2016,2016,45.5
Timor-Leste,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2016,2016,67.5
Timor-Leste,M,Residence,5,Rural,... if she argues with him,3,01/01/2016,2016,31.1
Timor-Leste,M,Residence,5,Urban,... if she argues with him,3,01/01/2016,2016,27.2
Timor-Leste,M,Residence,5,Rural,... if she burns the food,1,01/01/2016,2016,20.2
Timor-Leste,M,Residence,5,Urban,... if she burns the food,1,01/01/2016,2016,18.1
Timor-Leste,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2016,2016,37.8
Timor-Leste,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2016,2016,58.1
Timor-Leste,M,Residence,5,Rural,... if she neglects the children,4,01/01/2016,2016,38.3
Timor-Leste,M,Residence,5,Urban,... if she neglects the children,4,01/01/2016,2016,61
Timor-Leste,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2016,2016,23.4
Timor-Leste,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2016,2016,35.6
Togo,M,Age,4,15-24,... for at least one specific reason,2,01/01/2013,2013,19.6
Togo,M,Age,4,25-34,... for at least one specific reason,2,01/01/2013,2013,18.2
Togo,M,Age,4,35-49,... for at least one specific reason,2,01/01/2013,2013,16.2
Togo,M,Age,4,15-24,... if she argues with him,3,01/01/2013,2013,11.5
Togo,M,Age,4,25-34,... if she argues with him,3,01/01/2013,2013,9.6
Togo,M,Age,4,35-49,... if she argues with him,3,01/01/2013,2013,8.9
Togo,M,Age,4,15-24,... if she burns the food,1,01/01/2013,2013,6.8
Togo,M,Age,4,25-34,... if she burns the food,1,01/01/2013,2013,6.3
Togo,M,Age,4,35-49,... if she burns the food,1,01/01/2013,2013,4.3
Togo,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2013,2013,10.7
Togo,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2013,2013,8.8
Togo,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2013,2013,8.9
Togo,M,Age,4,15-24,... if she neglects the children,4,01/01/2013,2013,12.2
Togo,M,Age,4,25-34,... if she neglects the children,4,01/01/2013,2013,11.9
Togo,M,Age,4,35-49,... if she neglects the children,4,01/01/2013,2013,11.1
Togo,M,Age,4,15-24,... if she refuses to have sex with him,6,01/01/2013,2013,5.5
Togo,M,Age,4,25-34,... if she refuses to have sex with him,6,01/01/2013,2013,5.5
Togo,M,Age,4,35-49,... if she refuses to have sex with him,6,01/01/2013,2013,4.2
Togo,M,Education,5,Higher,... for at least one specific reason,2,01/01/2013,2013,6.3
Togo,M,Education,5,No education,... for at least one specific reason,2,01/01/2013,2013,28.5
Togo,M,Education,5,Primary,... for at least one specific reason,2,01/01/2013,2013,22.6
Togo,M,Education,5,Secondary,... for at least one specific reason,2,01/01/2013,2013,15.6
Togo,M,Education,5,Higher,... if she argues with him,3,01/01/2013,2013,3.9
Togo,M,Education,5,No education,... if she argues with him,3,01/01/2013,2013,14
Togo,M,Education,5,Primary,... if she argues with him,3,01/01/2013,2013,11.8
Togo,M,Education,5,Secondary,... if she argues with him,3,01/01/2013,2013,9.4
Togo,M,Education,5,Higher,... if she burns the food,1,01/01/2013,2013,0.9
Togo,M,Education,5,No education,... if she burns the food,1,01/01/2013,2013,10.8
Togo,M,Education,5,Primary,... if she burns the food,1,01/01/2013,2013,6.7
Togo,M,Education,5,Secondary,... if she burns the food,1,01/01/2013,2013,5.2
Togo,M,Education,5,Higher,... if she goes out without telling him,5,01/01/2013,2013,1.6
Togo,M,Education,5,No education,... if she goes out without telling him,5,01/01/2013,2013,13.9
Togo,M,Education,5,Primary,... if she goes out without telling him,5,01/01/2013,2013,13.6
Togo,M,Education,5,Secondary,... if she goes out without telling him,5,01/01/2013,2013,8
Togo,M,Education,5,Higher,... if she neglects the children,4,01/01/2013,2013,4.2
Togo,M,Education,5,No education,... if she neglects the children,4,01/01/2013,2013,21.8
Togo,M,Education,5,Primary,... if she neglects the children,4,01/01/2013,2013,14.4
Togo,M,Education,5,Secondary,... if she neglects the children,4,01/01/2013,2013,9.5
Togo,M,Education,5,Higher,... if she refuses to have sex with him,6,01/01/2013,2013,1
Togo,M,Education,5,No education,... if she refuses to have sex with him,6,01/01/2013,2013,9.8
Togo,M,Education,5,Primary,... if she refuses to have sex with him,6,01/01/2013,2013,6.4
Togo,M,Education,5,Secondary,... if she refuses to have sex with him,6,01/01/2013,2013,4.1
Togo,M,Employment,3,Employed for cash,... for at least one specific reason,2,01/01/2013,2013,16.2
Togo,M,Employment,3,Employed for kind,... for at least one specific reason,2,01/01/2013,2013,29.9
Togo,M,Employment,3,Unemployed,... for at least one specific reason,2,01/01/2013,2013,13.9
Togo,M,Employment,3,Employed for cash,... if she argues with him,3,01/01/2013,2013,8.8
Togo,M,Employment,3,Employed for kind,... if she argues with him,3,01/01/2013,2013,15.8
Togo,M,Employment,3,Unemployed,... if she argues with him,3,01/01/2013,2013,8.8
Togo,M,Employment,3,Employed for cash,... if she burns the food,1,01/01/2013,2013,4.5
Togo,M,Employment,3,Employed for kind,... if she burns the food,1,01/01/2013,2013,11.9
Togo,M,Employment,3,Unemployed,... if she burns the food,1,01/01/2013,2013,4.6
Togo,M,Employment,3,Employed for cash,... if she goes out without telling him,5,01/01/2013,2013,9.4
Togo,M,Employment,3,Employed for kind,... if she goes out without telling him,5,01/01/2013,2013,15.1
Togo,M,Employment,3,Unemployed,... if she goes out without telling him,5,01/01/2013,2013,5.8
Togo,M,Employment,3,Employed for cash,... if she neglects the children,4,01/01/2013,2013,11.1
Togo,M,Employment,3,Employed for kind,... if she neglects the children,4,01/01/2013,2013,19.7
Togo,M,Employment,3,Unemployed,... if she neglects the children,4,01/01/2013,2013,7.4
Togo,M,Employment,3,Employed for cash,... if she refuses to have sex with him,6,01/01/2013,2013,4.3
Togo,M,Employment,3,Employed for kind,... if she refuses to have sex with him,6,01/01/2013,2013,9.3
Togo,M,Employment,3,Unemployed,... if she refuses to have sex with him,6,01/01/2013,2013,3.8
Togo,M,Marital status,1,Married or living together,... for at least one specific reason,2,01/01/2013,2013,17.6
Togo,M,Marital status,1,Never married,... for at least one specific reason,2,01/01/2013,2013,18.4
Togo,M,Marital status,1,"Widowed, divorced, separated",... for at least one specific reason,2,01/01/2013,2013,22.7
Togo,M,Marital status,1,Married or living together,... if she argues with him,3,01/01/2013,2013,9.5
Togo,M,Marital status,1,Never married,... if she argues with him,3,01/01/2013,2013,10.7
Togo,M,Marital status,1,"Widowed, divorced, separated",... if she argues with him,3,01/01/2013,2013,10.6
Togo,M,Marital status,1,Married or living together,... if she burns the food,1,01/01/2013,2013,5.3
Togo,M,Marital status,1,Never married,... if she burns the food,1,01/01/2013,2013,6.3
Togo,M,Marital status,1,"Widowed, divorced, separated",... if she burns the food,1,01/01/2013,2013,8.5
Togo,M,Marital status,1,Married or living together,... if she goes out without telling him,5,01/01/2013,2013,9.5
Togo,M,Marital status,1,Never married,... if she goes out without telling him,5,01/01/2013,2013,9.5
Togo,M,Marital status,1,"Widowed, divorced, separated",... if she goes out without telling him,5,01/01/2013,2013,12.2
Togo,M,Marital status,1,Married or living together,... if she neglects the children,4,01/01/2013,2013,12.3
Togo,M,Marital status,1,Never married,... if she neglects the children,4,01/01/2013,2013,11.1
Togo,M,Marital status,1,"Widowed, divorced, separated",... if she neglects the children,4,01/01/2013,2013,12.4
Togo,M,Marital status,1,Married or living together,... if she refuses to have sex with him,6,01/01/2013,2013,4.3
Togo,M,Marital status,1,Never married,... if she refuses to have sex with him,6,01/01/2013,2013,5.8
Togo,M,Marital status,1,"Widowed, divorced, separated",... if she refuses to have sex with him,6,01/01/2013,2013,6.3
Togo,M,Residence,5,Rural,... for at least one specific reason,2,01/01/2013,2013,23.4
Togo,M,Residence,5,Urban,... for at least one specific reason,2,01/01/2013,2013,11.6
Togo,M,Residence,5,Rural,... if she argues with him,3,01/01/2013,2013,13.2
Togo,M,Residence,5,Urban,... if she argues with him,3,01/01/2013,2013,6.3
Togo,M,Residence,5,Rural,... if she burns the food,1,01/01/2013,2013,8.5
Togo,M,Residence,5,Urban,... if she burns the food,1,01/01/2013,2013,2.6
Togo,M,Residence,5,Rural,... if she goes out without telling him,5,01/01/2013,2013,12.5
Togo,M,Residence,5,Urban,... if she goes out without telling him,5,01/01/2013,2013,6
Togo,M,Residence,5,Rural,... if she neglects the children,4,01/01/2013,2013,15.6
Togo,M,Residence,5,Urban,... if she neglects the children,4,01/01/2013,2013,6.9
Togo,M,Residence,5,Rural,... if she refuses to have sex with him,6,01/01/2013,2013,7.1
Togo,M,Residence,5,Urban,... if she refuses to have sex with him,6,01/01/2013,2013,2.6
Turkey,M,Age,4,15-24,... for at least one specific reason,2,01/01/2013,2013,
Turkey,M,Age,4,25-34,... for at least one specific reason,2,01/01/2013,2013,
Turkey,M,Age,4,35-49,... for at least one specific reason,2,01/01/2013,2013,
Turkey,M,Age,4,15-24,... if she argues with him,3,01/01/2013,2013,
Turkey,M,Age,4,25-34,... if she argues with him,3,01/01/2013,2013,
Turkey,M,Age,4,35-49,... if she argues with him,3,01/01/2013,2013,
Turkey,M,Age,4,15-24,... if she burns the food,1,01/01/2013,2013,
Turkey,M,Age,4,25-34,... if she burns the food,1,01/01/2013,2013,
Turkey,M,Age,4,35-49,... if she burns the food,1,01/01/2013,2013,
Turkey,M,Age,4,15-24,... if she goes out without telling him,5,01/01/2013,2013,
Turkey,M,Age,4,25-34,... if she goes out without telling him,5,01/01/2013,2013,
Turkey,M,Age,4,35-49,... if she goes out without telling him,5,01/01/2013,2013,
